Reactant_pair,CAR,KEGG_reactions,RPAIR_main,source,target
C04453_C04840,0.864,"R04483,R07149",True,C04453,C04840
C06717_C19703,0.864,R09622,True,C06717,C19703
C15808_C15816,0.864,R07494,True,C15808,C15816
C21590_C21599,0.864,R11694,False,C21590,C21599
C00010_C00136,0.863,"R01172,R01173,R01174,R01176,R01177",True,C00010,C00136
C00010_C00313,0.863,"R00468,R01558,R04211",True,C00010,C00313
C00010_C00630,0.863,"R01210,R01701,R02662,R07599,R09854,R07160",True,C00010,C00630
C00010_C02335,0.863,R00914,False,C00010,C02335
C00010_C05668,0.863,"R03158,R09286",True,C00010,C05668
C00010_C05989,0.863,R10947,True,C00010,C05989
C06025_C06251,0.863,R05146,True,C06025,C06251
C04623_C06649,0.862,"R05260,R05492",True,C04623,C06649
C06507_C06509,0.861,"R06529,R07302",True,C06507,C06509
C00091_C00313,0.86,R01559,False,C00091,C00313
C00187_C02530,0.86,"R01461,R01462,R02692",True,C00187,C02530
C05761_C06424,0.86,R08159,True,C05761,C06424
C19875_C19876,0.86,R09765,True,C19875,C19876
C21587_C21588,0.86,R11689,False,C21587,C21588
C06026_C06251,0.858,R05075,True,C06026,C06251
C00065_C00097,0.857,"R00891,R00897",True,C00065,C00097
C00065_C00168,0.857,"R00581,R00585,R00588",True,C00065,C00168
C00083_C00383,0.857,"R00743,R04157,R08944,R09483",True,C00083,C00383
C00097_C00957,0.857,"R00895,R00896",True,C00097,C00957
C00109_C02261,0.857,"R10991,R10992",False,C00109,C02261
C00109_C17234,0.857,R08637,True,C00109,C17234
C00164_C00332,0.857,"R00410,R01357,R01358,R01359,R01365",True,C00164,C00332
C00232_C00334,0.857,"R01648,R08461,R10178,R10179",True,C00232,C00334
C00245_C00593,0.857,"R01684,R05652,R07167",True,C00245,C00593
C00264_C01656,0.857,R01780,True,C00264,C01656
C00349_C01205,0.857,"R02050,R04187,R04188",True,C00349,C01205
C00383_C04131,0.857,R03804,False,C00383,C04131
C00414_C00571,0.857,R02233,True,C00414,C00571
C00803_C01842,0.857,R02938,True,C00803,C01842
C00972_C01021,0.857,"R03120,R03121,R08683",True,C00972,C01021
C00989_C11062,0.857,"R05336,R09279",True,C00989,C11062
C01010_C06555,0.857,R05563,True,C01010,C06555
C01188_C04047,0.857,"R03352,R05064",True,C01188,C04047
C01672_C12455,0.857,R06740,True,C01672,C12455
C02723_C10974,0.857,R05334,True,C02723,C10974
C03167_C03557,0.857,R04152,True,C03167,C03557
C08276_C20870,0.857,R10820,True,C08276,C20870
C06134_C06141,0.856,R05110,True,C06134,C06141
C06689_C20720,0.856,R10833,True,C06689,C20720
C20720_C20721,0.856,"R10595,R10833",True,C20720,C20721
C00025_C01165,0.855,"R00245,R00256,R00494,R00575,R01072,R01579,R01583,R01887,R02930,R03916,R03970,R03971,R04463,R05207,R07419,R09875,R11021,R11561,R11792,R11793,R11794,R11795",True,C00025,C01165
C00025_C01879,0.855,R01583,True,C00025,C01879
C00026_C00433,0.855,"R00264,R11768",True,C00026,C00433
C00036_C00552,0.855,"R00339,R00340,R02547",False,C00036,C00552
C00036_C03961,0.855,"R00347,R05758,R09683",True,C00036,C03961
C00046_C00066,0.855,R02249,False,C00046,C00066
C00047_C02837,0.855,R00463,True,C00047,C02837
C00066_C03463,0.855,R02248,False,C00066,C03463
C00073_C03172,0.855,"R00649,R11063",True,C00073,C03172
C00077_C20850,0.855,"R10789,R10790",True,C00077,C20850
C00093_C03947,0.855,R02648,False,C00093,C03947
C00156_C00180,0.855,"R01295,R01303",True,C00156,C00180
C00156_C00633,0.855,"R01293,R01294,R01301,R01307,R09039,R09105,R01303",True,C00156,C00633
C00180_C00587,0.855,R01427,True,C00180,C00587
C00180_C00805,0.855,R08838,True,C00180,C00805
C00180_C20645,0.855,R10447,True,C00180,C20645
C00253_C01004,0.855,R01721,True,C00253,C01004
C00433_C05941,0.855,R09253,True,C00433,C05941
C00450_C04076,0.855,R02317,True,C00450,C04076
C00463_C05658,0.855,R02339,True,C00463,C05658
C00506_C00606,0.855,R02434,True,C00506,C00606
C00552_C03548,0.855,R02547,True,C00552,C03548
C00561_C16074,0.855,R11733,False,C00561,C16074
C00587_C03067,0.855,"R07666,R07667",True,C00587,C03067
C00601_C07086,0.855,"R02536,R02537,R02540,R04103,R07855,R09840",True,C00601,C07086
C00671_C04104,0.855,R05070,False,C00671,C04104
C00727_C03338,0.855,R02830,True,C00727,C03338
C00805_C06202,0.855,"R02941,R05360",True,C00805,C06202
C00813_C15607,0.855,R02139,True,C00813,C15607
C00815_C01732,0.855,"R03693,R03896,R07399,R03995",False,C00815,C01732
C00906_C05100,0.855,R03055,True,C00906,C05100
C01035_C02647,0.855,"R03177,R03180",True,C01035,C02647
C01149_C01181,0.855,R03283,True,C01149,C01181
C01183_C02846,0.855,R03344,True,C01183,C02846
C01204_C11174,0.855,"R05779,R05799,R09087",True,C01204,C11174
C01210_C13482,0.855,R06868,True,C01210,C13482
C01228_C04494,0.855,R03409,True,C01228,C04494
C01454_C06758,0.855,R05289,True,C01454,C06758
C01688_C03368,0.855,R03770,False,C01688,C03368
C01688_C19850,0.855,R09729,False,C01688,C19850
C01732_C03618,0.855,R03696,True,C01732,C03618
C01732_C06029,0.855,"R03694,R03897,R03898",True,C01732,C06029
C02370_C06648,0.855,R05252,True,C02370,C06648
C02505_C16074,0.855,R07854,True,C02505,C16074
C02625_C02933,0.855,R03997,True,C02625,C02933
C02946_C05936,0.855,R05050,True,C02946,C05936
C03239_C04092,0.855,R04175,True,C03239,C04092
C03824_C10164,0.855,R11022,True,C03824,C10164
C03838_C04376,0.855,R04325,True,C03838,C04376
C04281_C05938,0.855,R04443,True,C04281,C05938
C04282_C05941,0.855,R04446,True,C04282,C05941
C05335_C05708,0.855,R04775,True,C05335,C05708
C05680_C06459,0.855,R02592,True,C05680,C06459
C05747_C05748,0.855,R04954,True,C05747,C05748
C05827_C05828,0.855,R04996,True,C05827,C05828
C06102_C06104,0.855,R05099,True,C06102,C06104
C06202_C07587,0.855,"R02941,R05360",False,C06202,C07587
C06761_C06762,0.855,R05297,True,C06761,C06762
C07030_C07031,0.855,R05675,True,C07030,C07031
C07096_C07097,0.855,R05448,True,C07096,C07097
C07209_C07211,0.855,R05664,True,C07209,C07211
C07214_C07215,0.855,R05663,True,C07214,C07215
C11004_C16570,0.855,R08301,True,C11004,C16570
C11101_C20448,0.855,R10216,True,C11101,C20448
C11499_C21181,0.855,"R11677,R11678",False,C11499,C21181
C12096_C16299,0.855,R07910,True,C12096,C16299
C12640_C12641,0.855,R06799,True,C12640,C12641
C13637_C13638,0.855,R06890,True,C13637,C13638
C14418_C14602,0.855,R09288,True,C14418,C14602
C16074_C16075,0.855,R07638,True,C16074,C16075
C16247_C16248,0.855,R07784,True,C16247,C16248
C16630_C16631,0.855,R08227,True,C16630,C16631
C18250_C18252,0.855,R09163,True,C18250,C18252
C20899_C20900,0.855,R10854,True,C20899,C20900
C00091_C00100,0.853,R11773,False,C00091,C00100
C00091_C00531,0.851,"R02407,R10600",False,C00091,C00531
C00091_C04348,0.851,"R00406,R00407,R00410,R01559,R01780,R02084,R02407,R02990,R03154,R05588,R06904,R10343,R10612,R10640,R10641,R10904,R11773",False,C00091,C04348
C00091_C06028,0.851,R10904,False,C00091,C06028
C01190_C06125,0.851,"R04017,R04856",False,C01190,C06125
C04637_C05981,0.851,"R04513,R04545,R09827",True,C04637,C05981
C21089_C21400,0.851,R11462,False,C21089,C21400
C00068_C05125,0.85,"R00014,R03050,R03270,R04672,R04673",True,C00068,C05125
C00381_C01884,0.85,R04227,True,C00381,C01884
C00735_C02821,0.85,R02837,True,C00735,C02821
C01674_C21747,0.85,R11889,False,C01674,C21747
C07592_C16712,0.85,R08453,True,C07592,C16712
C11783_C11784,0.85,R05870,True,C11783,C11784
C12369_C12377,0.85,R06711,True,C12369,C12377
C20505_C20507,0.85,R10401,True,C20505,C20507
C20506_C20508,0.85,R10398,True,C20506,C20508
C00024_C00904,0.848,"R00237,R02955,R03153,R10674",False,C00024,C00904
C00024_C16471,0.848,R08095,True,C00024,C16471
C01598_C05642,0.848,R03628,True,C01598,C05642
C04798_C05155,0.848,R04602,True,C04798,C05155
C05897_C05898,0.848,R05032,True,C05897,C05898
C16263_C16264,0.848,R07801,True,C16263,C16264
C18253_C18256,0.848,R09165,True,C18253,C18256
C02051_C16239,0.846,"R07769,R07771",False,C02051,C16239
C06331_C06332,0.846,"R05155,R05720",True,C06331,C06332
C06332_C11504,0.846,"R05155,R05720",True,C06332,C11504
C19695_C19696,0.846,R09590,False,C19695,C19696
C20621_C20622,0.846,R10436,True,C20621,C20622
C00024_C00091,0.845,R10343,False,C00024,C00091
C00024_C03237,0.845,R04057,False,C00024,C03237
C00916_C03112,0.845,"R03062,R03064",True,C00916,C03112
C03112_C06568,0.845,R05230,True,C03112,C06568
C06025_C19875,0.845,R09763,True,C06025,C19875
C12368_C12376,0.845,R06710,True,C12368,C12376
C00039_C02128,0.844,R03840,True,C00039,C02128
C01822_C03281,0.844,R01888,True,C01822,C03281
C02509_C03673,0.844,R03969,True,C02509,C03673
C02592_C03642,0.844,R03987,True,C02592,C03642
C04851_C05893,0.844,R05662,True,C04851,C05893
C11435_C11436,0.844,R05634,True,C11435,C11436
C16260_C16261,0.844,R07798,True,C16260,C16261
C16428_C16429,0.844,R08063,True,C16428,C16429
C02679_C05223,0.842,"R04014,R04726,R05146",True,C02679,C05223
C07572_C16612,0.842,"R08346,R08347,R08348",True,C07572,C16612
C19854_C19855,0.841,R09732,True,C19854,C19855
C00010_C00083,0.84,"R00740,R00989,R01626,R02482,R04050,R04157,R04356,R04618,R06796,R06797,R06799,R06800,R06801,R06817,R06821,R07719,R07721,R07731,R07741,R07754,R07757,R07884,R07885,R07886,R07910,R07938",True,C00010,C00083
C00010_C00332,0.84,"R01357,R01358",True,C00010,C00332
C00010_C01033,0.84,"R03171,R03174,R03894,R04225,R07603,R08567",True,C00010,C01033
C00010_C02939,0.84,"R01651,R01702,R04097,R07601,R08566",True,C00010,C02939
C00010_C03069,0.84,R08095,True,C00010,C03069
C00010_C03345,0.84,R04205,True,C00010,C03345
C00010_C04047,0.84,"R03352,R05064",True,C00010,C04047
C00010_C11062,0.84,R09279,True,C00010,C11062
C00010_C20870,0.84,R10820,True,C00010,C20870
C00019_C01137,0.84,R00178,True,C00019,C01137
C00049_C00122,0.84,R00490,True,C00049,C00122
C00049_C00441,0.84,R09805,True,C00049,C00441
C00073_C00155,0.84,"R00650,R00946,R02821,R04153,R04405,R11063,R02592,R04250,R04925,R05131,R06738,R07943,R08268,R08269,R08272,R08341,R08342,R08343,R08345,R08452,R11129,R11434",True,C00073,C00155
C00090_C01502,0.84,"R00827,R07330",True,C00090,C01502
C00122_C00149,0.84,"R01082,R02419",True,C00122,C00149
C00141_C04039,0.84,"R01209,R04441",True,C00141,C04039
C00148_C01015,0.84,"R01252,R03218,R03219,R03812,R04073,R05320,R05466,R05857,R09363,R09572,R10413,R10522,R10735,R11594",False,C00148,C01015
C00148_C05147,0.84,R09572,False,C00148,C05147
C00152_C02512,0.84,R01267,True,C00152,C02512
C00180_C00193,0.84,"R01419,R01486,R01420,R01424,R01425,R01489,R02606,R05590,R05591,R06728",False,C00180,C00193
C00300_C00581,0.84,R01883,True,C00300,C00581
C00300_C00791,0.84,R01884,True,C00300,C00791
C00346_C01210,0.84,R02037,True,C00346,C01210
C00388_C05127,0.84,R02155,True,C00388,C05127
C00429_C02642,0.84,R02269,True,C00429,C02642
C00489_C03273,0.84,"R02401,R07402,R10982",True,C00489,C03273
C00530_C02814,0.84,R06851,True,C00530,C02814
C00634_C20907,0.84,"R10868,R10869",True,C00634,C20907
C00643_C05648,0.84,R02702,True,C00643,C05648
C00756_C01387,0.84,R02879,True,C00756,C01387
C01066_C02129,0.84,R03211,True,C01066,C02129
C01108_C01751,0.84,R05250,True,C01108,C01751
C01110_C03564,0.84,R03249,True,C01110,C03564
C01147_C03241,0.84,R03281,True,C01147,C03241
C01147_C12314,0.84,R06622,True,C01147,C12314
C01165_C03912,0.84,R03314,True,C01165,C03912
C01194_C03819,0.84,"R03360,R09034",True,C01194,C03819
C01204_C01284,0.84,"R03371,R03372,R05202,R07583,R07584",True,C01204,C01284
C01209_C19673,0.84,R09543,True,C01209,C19673
C01467_C02923,0.84,"R03566,R03608,R06915",True,C01467,C02923
C01467_C03351,0.84,R07665,True,C01467,C03351
C01468_C06730,0.84,"R03568,R05294,R06939",True,C01468,C06730
C01502_C01785,0.84,"R00827,R07330",False,C01502,C01785
C01542_C02923,0.84,R03608,True,C01542,C02923
C01747_C02744,0.84,R03700,True,C01747,C02744
C01751_C02814,0.84,"R05249,R11347",True,C01751,C02814
C01874_C03575,0.84,R03746,True,C01874,C03575
C01880_C06103,0.84,R03751,True,C01880,C06103
C02037_C02777,0.84,R03810,True,C02037,C02777
C02124_C02375,0.84,R05441,True,C02124,C02375
C02378_C06593,0.84,R05356,True,C02378,C06593
C02389_C02814,0.84,R06851,False,C02389,C02814
C02835_C05130,0.84,R04065,True,C02835,C05130
C03056_C03458,0.84,R04130,True,C03056,C03458
C03248_C03981,0.84,R04177,True,C03248,C03981
C03564_C05147,0.84,"R04374,R11625",True,C03564,C05147
C05220_C05322,0.84,R04723,True,C05220,C05322
C05466_C15559,0.84,R07289,True,C05466,C15559
C05648_C05651,0.84,R04911,True,C05648,C05651
C05679_C05680,0.84,R04925,True,C05679,C05680
C06102_C06105,0.84,R05100,True,C06102,C06105
C06542_C15985,0.84,R07513,True,C06542,C15985
C06604_C06605,0.84,R05346,True,C06604,C06605
C06756_C06757,0.84,R05288,True,C06756,C06757
C07111_C07112,0.84,"R05425,R05745",True,C07111,C07112
C07208_C07216,0.84,R05443,True,C07208,C07216
C07212_C07213,0.84,R05442,True,C07212,C07213
C07733_C07734,0.84,R05413,True,C07733,C07734
C09814_C09815,0.84,R05596,True,C09814,C09815
C12367_C12374,0.84,"R06707,R06707",True,C12367,C12374
C14335_C18249,0.84,R09161,True,C14335,C18249
C14419_C14450,0.84,R07794,True,C14419,C14450
C14453_C14845,0.84,R07075,True,C14453,C14845
C14839_C14844,0.84,R07071,True,C14839,C14844
C14840_C14842,0.84,R07072,True,C14840,C14842
C16204_C16209,0.84,R07702,True,C16204,C16209
C16424_C16426,0.84,R08061,True,C16424,C16426
C17373_C20814,0.84,R10751,True,C17373,C20814
C19855_C19856,0.836,R09733,True,C19855,C19856
C00002_C03483,0.835,R00128,True,C00002,C03483
C00081_C03614,0.835,R00723,True,C00081,C03614
C01050_C01212,0.835,"R03193,R10901",True,C01050,C01212
C01277_C04637,0.835,"R04404,R06875,R07299,R08981",True,C01277,C04637
C01759_C18004,0.835,R08899,True,C01759,C18004
C04549_C04637,0.835,"R07299,R08981",False,C04549,C04637
C04724_C17959,0.835,R08858,True,C04724,C17959
C11301_C15557,0.835,R07287,True,C11301,C15557
C18002_C21260,0.835,R11281,False,C18002,C21260
C21464_C21503,0.835,R11613,False,C21464,C21503
C00020_C05993,0.834,"R00236,R00322",True,C00020,C05993
C00020_C20684,0.834,"R10543,R10544",True,C00020,C20684
C00897_C02130,0.834,R01556,False,C00897,C02130
C08613_C19892,0.834,R09782,True,C08613,C19892
C11809_C11810,0.834,R05880,True,C11809,C11810
C15658_C19784,0.834,R09651,False,C15658,C19784
C00022_C00041,0.833,"R00258,R01148,R00369,R00396,R00400,R00453,R00576,R00585,R00692,R00907,R01147,R01215,R01261,R01344,R01712,R02050,R02271,R02293,R02970,R03001,R04152,R04187,R05652,R05861,R08197,R08714,R09254,R10178,R10180,R10992,R11038",True,C00022,C00041
C00022_C02218,0.833,R08698,True,C00022,C02218
C00045_C00161,0.833,"R00145,R00146,R00493,R01258,R01259,R01340,R01261,R01337,R01338,R01339,R01343,R01344,R01346,R02459,R02851,R02924,R04913,R06124,R08618,R08622,R08626,R08630,R08638,R08643,R08647,R08683,R10499,R10503,R01342,R06131,R07166,R09493",True,C00045,C00161
C00099_C00222,0.833,"R00907,R00908",True,C00099,C00222
C00099_C02335,0.833,R00914,True,C00099,C02335
C00099_C19779,0.833,R09648,True,C00099,C19779
C00134_C00555,0.833,"R01151,R01155,R01914,R07275,R07408,R08714,R01915",True,C00134,C00555
C00136_C00246,0.833,"R01176,R01179,R01365",True,C00136,C00246
C00186_C00827,0.833,"R01449,R05508",True,C00186,C00827
C00209_C00313,0.833,"R01558,R01559,R10614",True,C00209,C00313
C00209_C01444,0.833,R11617,False,C00209,C01444
C00222_C05989,0.833,R10947,True,C00222,C05989
C00222_C20253,0.833,"R09983,R10947",True,C00222,C20253
C01013_C05668,0.833,"R03158,R09286",True,C01013,C05668
C02103_C02489,0.833,"R03830,R04090,R07308,R07309,R07310",True,C02103,C02489
C04145_C17570,0.833,R08782,False,C04145,C17570
C05653_C06330,0.833,"R04915,R05719",True,C05653,C06330
C05653_C11503,0.833,"R04915,R05719",True,C05653,C11503
C06383_C06384,0.833,R05172,True,C06383,C06384
C12388_C18710,0.832,R09352,True,C12388,C18710
C00082_C12461,0.831,R06751,True,C00082,C12461
C00091_C00904,0.831,"R03154,R10640",False,C00091,C00904
C02496_C21159,0.831,R11189,False,C02496,C21159
C04368_C21309,0.831,R11367,False,C04368,C21309
C05583_C05588,0.831,R04894,True,C05583,C05588
C10858_C12448,0.831,R06729,True,C10858,C12448
C21326_C21327,0.831,R11392,False,C21326,C21327
C00078_C02700,0.83,"R00678,R07362",True,C00078,C02700
C00110_C00621,0.83,"R01004,R02186",True,C00110,C00621
C00328_C02700,0.83,R01959,True,C00328,C02700
C00525_C02700,0.83,"R00678,R07362",False,C00525,C02700
C01155_C03897,0.83,R03289,True,C01155,C03897
C01156_C03898,0.83,R06809,True,C01156,C03898
C03569_C07731,0.83,R05411,True,C03569,C07731
C04507_C17959,0.83,R08857,True,C04507,C17959
C06586_C06587,0.83,R05245,True,C06586,C06587
C08061_C08062,0.83,R05415,True,C08061,C08062
C20136_C20137,0.829,R09854,True,C20136,C20137
C06025_C20933,0.828,R10906,True,C06025,C20933
C06130_C06131,0.828,R05107,True,C06130,C06131
C01134_C03725,0.827,R04588,True,C01134,C03725
C01134_C04352,0.827,R03269,True,C01134,C04352
C01743_C17582,0.827,R08895,True,C01743,C17582
C04466_C04505,0.827,R04484,True,C04466,C04505
C04466_C08721,0.827,R07249,True,C04466,C08721
C06024_C06025,0.827,R05074,True,C06024,C06025
C12144_C12145,0.827,"R06527,R06528",True,C12144,C12145
C17399_C20816,0.827,R10746,True,C17399,C20816
C20390_C20416,0.827,R10175,True,C20390,C20416
C00024_C00356,0.826,"R01360,R01978",True,C00024,C00356
C00024_C02232,0.826,"R00829,R02990",True,C00024,C02232
C00024_C04316,0.826,R02232,True,C00024,C04316
C00024_C05267,0.826,R04747,True,C00024,C05267
C04884_C04911,0.826,"R04631,R04633",True,C04884,C04911
C16429_C16430,0.826,R08064,True,C16429,C16430
C20719_C20720,0.826,R10594,True,C20719,C20720
C21193_C21194,0.826,R11223,False,C21193,C21194
C00024_C00531,0.824,R10600,False,C00024,C00531
C00024_C02411,0.824,R03884,False,C00024,C02411
C20497_C20498,0.824,R10303,True,C20497,C20498
C20749_C20750,0.823,R10644,False,C20749,C20750
C01289_C04830,0.822,"R06047,R10433",True,C01289,C04830
C01289_C20617,0.822,"R10432,R10434,R11599,R11937",True,C01289,C20617
C04910_C06131,0.822,R04646,True,C04910,C06131
C00035_C00044,0.82,"R00330,R00335,R00430,R00431,R00517,R00968,R01135,R03378,R06558",True,C00035,C00044
C00042_C00232,0.82,"R00713,R00714",True,C00042,C00232
C00090_C00146,0.82,"R00815,R00818,R00828,R10043,R07700",True,C00090,C00146
C00091_C00232,0.82,R09280,True,C00091,C00232
C00105_C01103,0.82,R00965,True,C00105,C01103
C00109_C00188,0.82,R00996,True,C00109,C00188
C00146_C01403,0.82,R01239,True,C00146,C01403
C00146_C01785,0.82,"R00815,R00818,R00828,R10043",False,C00146,C01785
C00155_C17234,0.82,R08633,True,C00155,C17234
C00187_C18043,0.82,"R08941,R08977",True,C00187,C18043
C00195_C00319,0.82,"R01493,R01494,R01496",True,C00195,C00319
C00199_C06019,0.82,R05338,True,C00199,C06019
C00270_C04015,0.82,"R01806,R08600",True,C00270,C04015
C00270_C04016,0.82,R01807,True,C00270,C04016
C00270_C04017,0.82,"R01808,R08601",True,C00270,C04017
C00334_C15987,0.82,R10102,True,C00334,C15987
C00349_C00683,0.82,R03381,False,C00349,C00683
C00349_C02170,0.82,"R03869,R03871,R03872",False,C00349,C02170
C00355_C04796,0.82,"R02075,R08836",True,C00355,C04796
C00355_C04797,0.82,R02076,True,C00355,C04797
C00401_C00634,0.82,"R02180,R10873",True,C00401,C00634
C00401_C00635,0.82,"R02181,R07288",True,C00401,C00635
C00414_C01880,0.82,R02231,True,C00414,C01880
C00473_C02075,0.82,"R02366,R04514,R08387,R08388,R09826",True,C00473,C02075
C00556_C01455,0.82,R02550,True,C00556,C01455
C00576_C00719,0.82,R08211,True,C00576,C00719
C00593_C14179,0.82,R06980,True,C00593,C14179
C00593_C19685,0.82,R09557,True,C00593,C19685
C00693_C01271,0.82,R10208,True,C00693,C01271
C00719_C01026,0.82,"R02821,R07244",True,C00719,C01026
C00836_C12126,0.82,"R06517,R06518",True,C00836,C12126
C01059_C02502,0.82,R03206,True,C01059,C02502
C01249_C01717,0.82,"R03439,R03440,R03441",True,C01249,C01717
C01272_C01284,0.82,R10953,True,C01272,C01284
C01273_C02526,0.82,R03462,True,C01273,C02526
C01275_C03203,0.82,"R03466,R07657",True,C01275,C03203
C01284_C04477,0.82,"R03478,R03479,R05801,R10953",True,C01284,C04477
C01284_C04520,0.82,"R03479,R05801",True,C01284,C04520
C01455_C01467,0.82,R03562,True,C01455,C01467
C01455_C01468,0.82,R05666,True,C01455,C01468
C01455_C01542,0.82,R03560,True,C01455,C01542
C01546_C14279,0.82,R10212,True,C01546,C14279
C01596_C07272,0.82,R05781,True,C01596,C07272
C02240_C02804,0.82,R10980,True,C02240,C02804
C03167_C05682,0.82,R04251,True,C03167,C05682
C03557_C05678,0.82,R04249,True,C03557,C05678
C03557_C05679,0.82,R04250,True,C03557,C05679
C03576_C03920,0.82,"R04347,R09098",True,C03576,C03920
C04022_C08276,0.82,R10333,True,C04022,C08276
C04246_C04618,0.82,R04428,True,C04246,C04618
C04468_C11422,0.82,R05843,True,C04468,C11422
C04713_C16426,0.82,R08062,True,C04713,C16426
C06457_C17951,0.82,R08876,True,C06457,C17951
C06580_C06581,0.82,R05248,True,C06580,C06581
C06712_C16262,0.82,R07799,True,C06712,C16262
C11036_C14839,0.82,R07066,True,C11036,C14839
C11036_C14840,0.82,R07068,True,C11036,C14840
C11895_C11896,0.82,R06307,True,C11895,C11896
C14315_C16203,0.82,R07704,True,C14315,C16203
C16212_C16214,0.82,R07691,True,C16212,C16214
C16258_C16259,0.82,R07797,True,C16258,C16259
