,id,mol_weight,formula,P,O,I,H,Se,Mo,X,Mg,Br,As,F,R,N,C,Zn,S,Cl,Co,polymer
246,C01471,56.0633,C3H4O,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
247,C01488,150.1299,C5H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
248,C01499,152.2334,C10H16O,0,1,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
249,C01500,154.2493,C10H18O,0,1,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
250,C01504,132.1592,C9H8O,0,1,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
251,C01516,285.3377,C17H19NO3,0,3,0,19,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
252,C01562,284.2635,C16H12O5,0,5,0,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
253,C01575,165.2322,C10H15NO,0,1,0,15,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
254,C01595,280.4455,C18H32O2,0,2,0,32,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
255,C01606,166.1308,C8H6O4,0,4,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
256,C01617,304.2516,C15H12O7,0,7,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
257,C01620,136.1033,C4H8O5,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
258,C01677,284.2685,C11H16N4O5,0,5,0,16,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0
259,C01693,193.1562,C9H7NO4,0,4,0,7,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
260,C01694,396.6484,C28H44O,0,1,0,44,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
261,C01729,270.28,C16H14O4,0,4,0,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
262,C01743,323.3428,C12H25N3O7,0,7,0,25,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0
263,C01746,85.1475,C5H11N,0,0,0,11,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
264,C01759,454.4727,C17H34N4O10,0,10,0,34,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0
265,C01760,224.2961,C13H20O3,0,3,0,20,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
266,C01761,350.411,C21H22N2O3,0,3,0,22,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0
267,C01767,150.2176,C10H14O,0,1,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
268,C01780,360.444,C21H28O5,0,5,0,28,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
269,C01785,110.1106,C6H6O2,0,2,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
270,C01788,533.3182,C15H25N3O14P2,2,14,0,25,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0
271,C01789,400.6801,C28H48O,0,1,0,48,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
272,C01792,490.6364,C10Cl10O,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0
273,C01802,384.6377,C27H44O,0,1,0,44,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
274,C01822,484.4986,C18H36N4O11,0,11,0,36,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0
275,C01823,484.4986,C18H36N4O11,0,11,0,36,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0
276,C01832,949.8366,C33H58N7O17P3S,3,17,0,58,0,0,0,0,0,0,0,0,7,33,0,1,0,0,0
277,C01868,150.2176,C10H14O,0,1,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
278,C01876,274.4409,C19H30O,0,1,0,30,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
279,C01881,274.4409,C19H30O,0,1,0,30,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
280,C01888,73.0938,C3H7NO,0,1,0,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
281,C01892,150.2192,C4H6O2S2,0,2,0,6,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
282,C01907,527.5199,C27H29NO10,0,10,0,29,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0
283,C01920,917.7517,C31H50N7O17P3S,3,17,0,50,0,0,0,0,0,0,0,0,7,31,0,1,0,0,0
284,C01943,426.7174,C30H50O,0,1,0,50,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
285,C01944,893.7303,C29H50N7O17P3S,3,17,0,50,0,0,0,0,0,0,0,0,7,29,0,1,0,0,0
286,C01951,150.2176,C10H14O,0,1,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
287,C01983,152.1473,C8H8O3,0,3,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
288,C01987,109.1259,C6H7NO,0,1,0,7,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
289,C02035,332.3909,C19H24O5,0,5,0,24,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
290,C02041,1062.0492,C41H74N7O17P3S,3,17,0,74,0,0,0,0,0,0,0,0,7,41,0,1,0,0,0
291,C02050,1029.9643,C39H66N7O17P3S,3,17,0,66,0,0,0,0,0,0,0,0,7,39,0,1,0,0,0
292,C02051,,C8H14NOS2R,0,1,0,14,0,0,0,0,0,0,0,1,1,8,0,2,0,0,0
293,C02059,450.6957,C31H46O2,0,2,0,46,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
294,C02061,,C8H8O2(C5H8)n,0,2,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1
295,C02090,723.8623,C27H49N9O10S2,0,10,0,49,0,0,0,0,0,0,0,0,9,27,0,2,0,0,0
296,C02094,536.8726,C40H56,0,0,0,56,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
297,C02099,224.2546,C15H12O2,0,2,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
298,C02105,329.3902,C19H23NO4,0,4,0,23,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
299,C02106,327.3743,C19H21NO4,0,4,0,21,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
300,C02117,326.5139,C20H38O3,0,3,0,38,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
301,C02139,614.9733,C35H34MgN4O5,0,5,0,34,0,0,0,1,0,0,0,0,4,35,0,0,0,0,0
302,C02140,346.4605,C21H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
303,C02143,,C5H9O5R,0,5,0,9,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
304,C02165,336.4657,C20H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
305,C02199,550.3024,C15H24N2O16P2,2,16,0,24,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0
306,C02206,246.3016,C15H18O3,0,3,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
307,C02217,186.2481,C10H18O3,0,3,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
308,C02222,158.1088,C6H6O5,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
309,C02231,117.0602,C3H3NO4,0,4,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
310,C02232,909.6436,C27H42N7O20P3S,3,20,0,42,0,0,0,0,0,0,0,0,7,27,0,1,0,0,0
311,C02249,1053.9857,C41H66N7O17P3S,3,17,0,66,0,0,0,0,0,0,0,0,7,41,0,1,0,0,0
312,C02283,470.6838,C30H46O4,0,4,0,46,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
313,C02289,150.2176,C10H14O,0,1,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
314,C02295,144.1253,C6H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
315,C02325,210.2265,C11H14O4,0,4,0,14,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
316,C02343,151.2056,C9H13NO,0,1,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
317,C02344,154.2493,C10H18O,0,1,0,18,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
318,C02366,147.1739,C9H9NO,0,1,0,9,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0
319,C02431,164.1565,C6H12O5,0,5,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
320,C02452,152.2334,C10H16O,0,1,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
321,C02480,142.1094,C6H6O4,0,4,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
322,C02495,270.2369,C15H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
323,C02497,86.0892,C4H6O2,0,2,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
324,C02501,158.1088,C6H6O5,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
325,C02526,186.2066,C12H10O2,0,2,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
326,C02593,977.8898,C35H62N7O17P3S,3,17,0,62,0,0,0,0,0,0,0,0,7,35,0,1,0,0,0
327,C02617,158.1534,C10H6O2,0,2,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
328,C02646,150.1745,C9H10O2,0,2,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
329,C02660,149.2129,C8H7NS,0,0,0,7,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0
330,C02779,178.14,C6H10O6,0,6,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
331,C02780,192.1235,C6H8O7,0,7,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
332,C02782,180.1559,C6H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
333,C02804,118.1311,C5H10O3,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
334,C02814,126.11,C6H6O3,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
335,C02880,612.9574,C35H32MgN4O5,0,5,0,32,0,0,0,1,0,0,0,0,4,35,0,0,0,0,0
336,C02890,355.4275,C21H25NO4,0,4,0,25,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
337,C02906,320.251,C15H12O8,0,8,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
338,C02909,158.1965,C11H10O,0,1,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
339,C02923,124.1372,C7H8O2,0,2,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
340,C02937,174.1992,C10H10N2O,0,1,0,10,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0
341,C02939,851.6505,C26H44N7O17P3S,3,17,0,44,0,0,0,0,0,0,0,0,7,26,0,1,0,0,0
342,C02944,947.8207,C33H56N7O17P3S,3,17,0,56,0,0,0,0,0,0,0,0,7,33,0,1,0,0,0
343,C02952,182.2164,C10H14O3,0,3,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
344,C02975,158.195,C8H14O3,0,3,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
345,C03012,160.1693,C10H8O2,0,2,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
346,C03037,166.217,C10H14O2,0,2,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
347,C03051,292.4562,C19H32O2,0,2,0,32,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
348,C03064,134.0874,C4H6O5,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
349,C03067,122.1213,C7H6O2,0,2,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
350,C03070,374.5567,C24H38O3,0,3,0,38,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
351,C03164,210.228,C14H10O2,0,2,0,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
352,C03167,124.0325,C2H5O4P,1,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
353,C03198,168.1467,C8H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
354,C03205,330.4611,C21H30O3,0,3,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
355,C03223,198.1296,C8H6O6,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
356,C03233,198.1296,C8H6O6,0,6,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
357,C03277,154.1234,C6H6N2O3,0,3,0,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
358,C03329,339.385,C20H21NO4,0,4,0,21,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
359,C03344,865.6341,C26H42N7O18P3S,3,18,0,42,0,0,0,0,0,0,0,0,7,26,0,1,0,0,0
360,C03393,216.0832,C4H9O8P,1,8,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
361,C03394,200.0838,C4H9O7P,1,7,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
362,C03434,247.8909,C6H2Cl4O2,0,2,0,2,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0
363,C03505,154.0584,C3H7O5P,1,5,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
364,C03585,176.5545,C6H5ClO4,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
365,C03586,142.1094,C6H6O4,0,4,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
366,C03588,362.4599,C21H30O5,0,5,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
367,C03594,402.6529,C27H46O2,0,2,0,46,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
368,C03671,184.1031,C7H4O6,0,6,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
369,C03681,316.4776,C21H32O2,0,2,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
370,C03684,237.2153,C9H11N5O3,0,3,0,11,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
371,C03715,,C3H6O6PR,1,6,0,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
372,C03765,136.1479,C8H8O2,0,2,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
373,C03767,142.1525,C7H10O3,0,3,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
374,C03827,162.1406,C6H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
375,C03901,147.1955,C5H9NO2S,0,2,0,9,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0
376,C03918,210.9996,C6H4Cl2O4,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0
377,C04000,206.2378,C12H14O3,0,3,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
378,C04039,134.1305,C5H10O4,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
379,C04044,182.1733,C9H10O4,0,4,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
380,C04053,176.1241,C6H8O6,0,6,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
381,C04067,202.2045,C9H14O5,0,5,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
382,C04088,,C18H35OSR,0,1,0,35,0,0,0,0,0,0,0,1,0,18,0,1,0,0,0
383,C04104,148.1571,C6H12O4,0,4,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
384,C04112,156.136,C7H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
385,C04180,,C10H17OSR,0,1,0,17,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0
386,C04188,260.202,C6H13O7PS,1,7,0,13,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
387,C04236,174.1513,C7H10O5,0,5,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
388,C04244,239.2312,C9H13N5O3,0,3,0,13,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
389,C04246,,C4H5OSR,0,1,0,5,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0
390,C04280,221.2111,C7H15N3O5,0,5,0,15,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0
391,C04324,202.1183,C7H6O7,0,7,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
392,C04330,787.6854,C31H44N6O16P,1,16,0,44,0,0,0,0,0,0,0,0,6,31,0,0,0,0,0
393,C04453,398.6642,C28H46O,0,1,0,46,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
394,C04525,398.6642,C28H46O,0,1,0,46,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
395,C04558,156.136,C7H8O4,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
396,C04573,621.3372,C17H25N3O18P2,2,18,0,25,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0
397,C04577,318.4504,C20H30O3,0,3,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
398,C04578,384.4687,C22H28N2O4,0,4,0,28,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0
399,C04613,589.3384,C17H25N3O16P2,2,16,0,25,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0
400,C04618,,C4H7O2SR,0,2,0,7,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0
401,C04620,,C8H15O2SR,0,2,0,15,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0
402,C04633,,C16H31O2SR,0,2,0,31,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0
403,C04654,352.4651,C20H32O5,0,5,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
404,C04670,158.1519,C7H10O4,0,4,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
405,C04671,352.4651,C20H32O5,0,5,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
406,C04685,336.4657,C20H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
407,C04688,,C14H27O2SR,0,2,0,27,0,0,0,0,0,0,0,1,0,14,0,1,0,0,0
408,C04751,339.1959,C9H14N3O9P,1,9,0,14,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0
409,C04760,1200.17,C48H80N7O20P3S,3,20,0,80,0,0,0,0,0,0,0,0,7,48,0,1,0,0,0
410,C04874,255.2306,C9H13N5O4,0,4,0,13,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
411,C04875,293.4012,C17H27NO3,0,3,0,27,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0
412,C04896,577.331,C15H25N5O15P2,2,15,0,25,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0
413,C05103,398.6642,C28H46O,0,1,0,46,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
414,C05104,384.6377,C27H44O,0,1,0,44,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
415,C05108,412.6908,C29H48O,0,1,0,48,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
416,C05110,400.6801,C28H48O,0,1,0,48,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
417,C05136,573.3423,C16H25N5O14P2,2,14,0,25,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0
418,C05139,304.4238,C19H28O3,0,3,0,28,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
419,C05141,288.3814,C18H24O3,0,3,0,24,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
420,C05174,325.3585,C19H19NO4,0,4,0,19,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
421,C05178,329.3902,C19H23NO4,0,4,0,23,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
422,C05179,327.3743,C19H21NO4,0,4,0,21,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0
423,C05191,333.3374,C20H15NO4,0,4,0,15,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
424,C05194,363.3634,C21H17NO5,0,5,0,17,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0
425,C05223,,C12H23OSR,0,1,0,23,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0
426,C05258,1021.9423,C37H66N7O18P3S,3,18,0,66,0,0,0,0,0,0,0,0,7,37,0,1,0,0,0
427,C05262,965.836,C33H58N7O18P3S,3,18,0,58,0,0,0,0,0,0,0,0,7,33,0,1,0,0,0
428,C05264,937.7828,C31H54N7O18P3S,3,18,0,54,0,0,0,0,0,0,0,0,7,31,0,1,0,0,0
429,C05266,909.7297,C29H50N7O18P3S,3,18,0,50,0,0,0,0,0,0,0,0,7,29,0,1,0,0,0
430,C05268,881.6765,C27H46N7O18P3S,3,18,0,46,0,0,0,0,0,0,0,0,7,27,0,1,0,0,0
431,C05270,865.6771,C27H46N7O17P3S,3,17,0,46,0,0,0,0,0,0,0,0,7,27,0,1,0,0,0
432,C05274,921.7834,C31H54N7O17P3S,3,17,0,54,0,0,0,0,0,0,0,0,7,31,0,1,0,0,0
433,C05279,945.8048,C33H54N7O17P3S,3,17,0,54,0,0,0,0,0,0,0,0,7,33,0,1,0,0,0
434,C05284,302.4079,C19H26O3,0,3,0,26,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
435,C05291,304.4238,C19H28O3,0,3,0,28,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
436,C05306,893.489,C55H72MgN4O5,0,5,0,72,0,0,0,1,0,0,0,0,4,55,0,0,0,0,0
437,C05307,907.4725,C55H70MgN4O6,0,6,0,70,0,0,0,1,0,0,0,0,4,55,0,0,0,0,0
438,C05316,393.3894,C22H19NO6,0,6,0,19,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0
439,C05366,358.3851,C20H22O6,0,6,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
440,C05413,544.9362,C40H64,0,0,0,64,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
441,C05414,542.9203,C40H62,0,0,0,62,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
442,C05430,540.9044,C40H60,0,0,0,60,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
443,C05431,538.8885,C40H58,0,0,0,58,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
444,C05432,536.8726,C40H56,0,0,0,56,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
445,C05433,536.8726,C40H56,0,0,0,56,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
446,C05434,538.8885,C40H58,0,0,0,58,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
447,C05435,536.8726,C40H56,0,0,0,56,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
448,C05444,420.6682,C27H48O3,0,3,0,48,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
449,C05447,1182.1547,C48H78N7O19P3S,3,19,0,78,0,0,0,0,0,0,0,0,7,48,0,1,0,0,0
450,C05448,1200.17,C48H80N7O20P3S,3,20,0,80,0,0,0,0,0,0,0,0,7,48,0,1,0,0,0
451,C05450,1216.1694,C48H80N7O21P3S,3,21,0,80,0,0,0,0,0,0,0,0,7,48,0,1,0,0,0
452,C05451,402.6529,C27H46O2,0,2,0,46,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
453,C05453,418.6523,C27H46O3,0,3,0,46,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
454,C05470,364.4758,C21H32O5,0,5,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
455,C05471,364.4758,C21H32O5,0,5,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
456,C05472,366.4917,C21H34O5,0,5,0,34,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
457,C05473,362.4599,C21H30O5,0,5,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
458,C05475,348.4764,C21H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
459,C05476,350.4923,C21H34O4,0,4,0,34,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
460,C05477,346.4605,C21H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
461,C05478,348.4764,C21H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
462,C05480,318.4935,C21H34O2,0,2,0,34,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
463,C05484,320.5093,C21H36O2,0,2,0,36,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
464,C05487,348.4764,C21H32O4,0,4,0,32,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
465,C05528,168.1253,C3H4O6S,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
466,C05533,204.1342,C7H8O7,0,7,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
467,C05576,170.1626,C8H10O4,0,4,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
468,C05618,144.5557,C6H5ClO2,0,2,0,5,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
469,C05631,288.2522,C15H12O6,0,6,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
470,C05641,253.1651,C10H7NO7,0,7,0,7,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
471,C05644,217.2206,C12H11NO3,0,3,0,11,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0
472,C05668,839.5968,C24H40N7O18P3S,3,18,0,40,0,0,0,0,0,0,0,0,7,24,0,1,0,0,0
473,C05710,,C2H4NO3R,0,3,0,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
474,C05746,,C6H9O2SR,0,2,0,9,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0
475,C05748,,C6H9OSR,0,1,0,9,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0
476,C05751,,C8H13OSR,0,1,0,13,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0
477,C05754,,C10H17OSR,0,1,0,17,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0
478,C05756,,C12H21O2SR,0,2,0,21,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0
479,C05760,,C14H25OSR,0,1,0,25,0,0,0,0,0,0,0,1,0,14,0,1,0,0,0
480,C05763,,C16H29OSR,0,1,0,29,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0
481,C05764,,C16H31OSR,0,1,0,31,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0
482,C05904,271.2448,C15H11O5,0,5,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
483,C05905,287.2442,C15H11O6,0,6,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
484,C05906,306.2675,C15H14O7,0,7,0,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
485,C05908,303.2436,C15H11O7,0,7,0,11,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
486,C05923,513.1856,C9H18N5O14P3,3,14,0,18,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
487,C05953,334.4498,C20H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
488,C05954,334.4498,C20H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
489,C05957,334.4498,C20H30O4,0,4,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
490,C05961,370.4804,C20H34O6,0,6,0,34,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
491,C05963,370.4804,C20H34O6,0,6,0,34,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
