,Node,Degree Centrality,PageRank,Betweenness Centrality,formula,mol_weight
2748,C20223,0.0003559352197899982,0.00013138437515784258,0.00017026982968772162,C10H16O2,168.2328
2749,C20222,0.0003559352197899982,0.00013138437515784258,0.00017026982968772162,C10H16O2,168.2328
2750,C14853,0.0005339028296849973,0.0001313785868325736,1.0559369282959481e-08,C20H14O3,302.3234
2751,C12622,0.0005339028296849973,0.00013137094403613188,5.066317973811359e-05,C9H10O4,182.1733
2752,C12621,0.0005339028296849973,0.00013137094403613188,5.066317973811359e-05,C9H8O3,164.158
2753,C05713,0.0005339028296849973,0.00013136796015555393,3.460737662732955e-05,C8H11NO6R2,999.0
2754,C06125,0.0005339028296849973,0.00013130227121898913,3.2341100081067336e-05,C25H46NO11SR,999.0
2755,C09817,0.0005339028296849973,0.00013128405034214602,2.259616192671953e-05,C32H46N7O19P3S,957.7294
2756,C16392,0.0005339028296849973,0.00013124137418250113,3.1678107848878445e-08,C7H7N3O5,213.1476
2757,C04759,0.0005339028296849973,0.0001312016743390693,9.81093641335045e-06,C19H33N3O13R2,999.0
2758,C01048,0.0005339028296849973,0.0001311432476967268,2.978303954387666e-05,C5H11O4P(C5H8)n,999.0
2759,C01241,0.0005339028296849973,0.0001311372968138537,0.0002787309707228924,C8H14NO8PR2,999.0
2760,C01936,0.0005339028296849973,0.00013111202981897586,3.1678107848878445e-08,C36H62O31,990.8589
2761,C03764,0.0003559352197899982,0.00013107802286831544,0.00034060301559114104,C14H15N3,225.289
2762,C04069,0.0005339028296849973,0.00013103128001653566,4.045921991956562e-06,C26H28O12,532.4933
2763,C03057,0.0005339028296849973,0.00013090696081251055,2.9417875746563127e-05,C8H6O3,150.1314
2764,C05122,0.0005339028296849973,0.0001307707141031616,9.358252830885369e-06,C26H45NO7S,515.703
2765,C17203,0.0005339028296849973,0.00013065578402766595,8.05339650035368e-05,C10H12N2O,176.2151
2766,C21251,0.0005339028296849973,0.00013065220328094628,0.00015637601252631907,C18H33N3O12,483.4675
2767,C00848,0.0003559352197899982,0.00013064332035039294,6.335621569775689e-08,C10H16O2,168.2328
2768,C04919,0.0005339028296849973,0.0001305529828883479,0.0002326108371649303,C68H130N2O23P2,1405.7069
2769,C17695,0.0005339028296849973,0.00013055185729806236,1.7848794394754874e-07,C7H10O6,190.1507
2770,C16297,0.0005339028296849973,0.00013046791179897546,0.00010620004761316763,C30H27O13,595.5276
2771,C00850,0.0005339028296849973,0.000130394935917118,0.00017345320485136396,C6H6O4S,174.1744
2772,C04308,0.0005339028296849973,0.00013028827178289924,4.238832526445164e-07,C9H16NO8PR2,999.0
2773,C07027,0.0005339028296849973,0.00013024303743372457,3.672439982142741e-05,C19H24N7O8P,509.4097
2774,C16674,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C6H10N2O4,174.1546
2775,C04258,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C18H28N2O13PSR3(C5H8O6PR)n,999.0
2776,C16156,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C61H100NO8P,1006.4224
2777,C19872,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C7H10N4O,166.1805
2778,C11439,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C12H17N4O6SR3,999.0
2779,C16365,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C8H10N4O4,226.1894
2780,C15561,0.0003559352197899982,0.00013022293172857568,0.00034060301559114104,C8H9NO,135.1632
2781,C05366,0.0001779676098949991,0.0001302182477091386,0.0,C20H22O6,358.3851
2782,C20520,0.0001779676098949991,0.0001302182477091386,0.0,C15H16N2O2,256.2997
2783,C21257,0.0001779676098949991,0.0001302182477091386,0.0,C12H23N3O6,305.3275
2784,C21256,0.0001779676098949991,0.0001302182477091386,0.0,C12H23N3O6,305.3275
2785,C18167,0.0001779676098949991,0.0001302182477091386,0.0,C20H26O6,362.4168
2786,C09243,0.0001779676098949991,0.0001302182477091386,0.0,C13H16N2O,216.2789
2787,C06538,0.0001779676098949991,0.0001302182477091386,0.0,C13H12N2O,212.2472
2788,C18328,0.0001779676098949991,0.0001302182477091386,0.0,C16H19O8SR,999.0
2789,C18331,0.0001779676098949991,0.0001302182477091386,0.0,C20H23O10SR,999.0
2790,C18334,0.0001779676098949991,0.0001302182477091386,0.0,C21H25O10SR,999.0
2791,C01370,0.0001779676098949991,0.0001302182477091386,0.0,C2H3O2R,999.0
2792,C18637,0.0001779676098949991,0.0001302182477091386,0.0,C42H55NO15,813.8838
2793,C01693,0.0001779676098949991,0.0001302182477091386,0.0,C9H7NO4,193.1562
2794,C20519,0.0001779676098949991,0.0001302182477091386,0.0,C15H20N2O2,260.3315
2795,C17938,0.0001779676098949991,0.0001302182477091386,0.0,C9H5NO4,191.1403
2796,C12348,0.0001779676098949991,0.0001302182477091386,0.0,C16H17O8SR,999.0
2797,C01780,0.0001779676098949991,0.0001302182477091386,0.0,C21H28O5,360.444
2798,C12355,0.0001779676098949991,0.0001302182477091386,0.0,C21H23O10SR,999.0
2799,C05474,0.0001779676098949991,0.0001302182477091386,0.0,C21H32O5,364.4758
2800,C18639,0.0001779676098949991,0.0001302182477091386,0.0,C42H51NO15,809.852
2801,C03667,0.0001779676098949991,0.0001302182477091386,0.0,C2H3O2R,999.0
2802,C12354,0.0001779676098949991,0.0001302182477091386,0.0,C20H21O10SR,999.0
2803,C01452,0.0003559352197899982,0.000130209909690185,0.00034060301559114104,C6H12O6,180.1559
2804,C05580,0.0005339028296849973,0.00013015624246744996,6.546808955434878e-08,C8H8O5,184.1461
2805,C01921,0.0005339028296849973,0.0001299733989682709,2.674016986894896e-05,C26H43NO6,465.6227
2806,C05433,0.0003559352197899982,0.00012991793949650306,0.0002167011593964413,C40H56,536.8726
2807,C05449,0.0005339028296849973,0.0001299066671734125,2.243976364285825e-06,C48H78N7O20P3S,1198.1541
2808,C03415,0.0005339028296849973,0.00012985746308677405,7.19320641710479e-05,C9H16N2O5,232.2337
2809,C02345,0.0003559352197899982,0.0001298521828213205,2.1118738565918962e-08,C15H14O2,226.2705
2810,C09321,0.0003559352197899982,0.0001298521828213205,2.1118738565918962e-08,C15H12O2,224.2546
2811,C04385,0.0005339028296849973,0.00012979545542991084,8.494474546429921e-05,C24H22O11,486.4249
2812,C04681,0.0005339028296849973,0.00012977860783962015,1.8711910095501825e-06,C17H27N5O4SR2,999.0
2813,C07025,0.0005339028296849973,0.00012971310452603016,0.0001643110103375213,C10H12N5O7P,345.2053
2814,C00523,0.0003559352197899982,0.00012968178367892187,1.2343807127218885e-05,C19H30O2,290.4403
2815,C13425,0.0005339028296849973,0.00012966839538976153,1.9709256115229912e-05,C37H54O3,546.8229
2816,C21323,0.0005339028296849973,0.00012958597125392824,0.0002005737665299906,C16H18O6,306.3105
2817,C20899,0.0003559352197899982,0.00012956946008558883,2.5342486279102756e-07,C6H4O3,124.0942
2818,C04104,0.0005339028296849973,0.000129499198827369,0.0003054000245901603,C6H12O4,148.1571
2819,C20351,0.0005339028296849973,0.00012949601564963442,2.7470642314703036e-05,C12H22N2O8,322.3117
2820,C09315,0.0003559352197899982,0.00012942694667941122,6.335621569775689e-08,C9H6O3,162.1421
2821,C16508,0.0005339028296849973,0.00012935611133214106,2.3360539539582096e-05,C16H26O4,282.3752
2822,C00785,0.0003559352197899982,0.0001293512809862497,0.00034060301559114104,C6H6N2O2,138.124
2823,C05759,0.0005339028296849973,0.00012931325674717152,1.27264561360403e-05,C14H25O2SR,999.0
2824,C01028,0.0005339028296849973,0.0001292552216923785,0.00034292049671854756,C6H14N2O3,162.187
2825,C00856,0.0003559352197899982,0.00012924035062295122,3.1678107848878445e-08,C9H14N3O7P(C5H8O5PR)n(C5H8O5PR)n,999.0
2826,C10443,0.0005339028296849973,0.00012910579091752572,3.593800026625755e-05,C21H20O6,368.3799
2827,C00919,0.0005339028296849973,0.00012907254864839997,3.397498951810072e-05,C5H13NO4S,183.226
2828,C14856,0.0005339028296849973,0.00012894254571223798,2.804830952754314e-06,C30H29N3O7S,575.6322
2829,C12095,0.0005339028296849973,0.00012893493289714125,7.345015908256609e-05,C30H27O13,595.5276
2830,C08334,0.0005339028296849973,0.00012890311675872393,3.0092856053602377e-05,C11H19NO6,261.2717
2831,C04824,0.0005339028296849973,0.0001288690663940851,0.00032129836846354605,C34H66NO12P,711.8611
2832,C02560,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C5H6N2O,110.1139
2833,C15535,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C4H8NOR,999.0
2834,C17699,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C9H11NO5,213.1873
2835,C04504,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C8H14N2O4R2,999.0
2836,C11784,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C23H28N2O4,396.4794
2837,C03601,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C13H14Cl2N2O6,365.1661
2838,C03297,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C21H39N5O8(R1)(R2),999.0
2839,C02297,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C2H6N2O(CH2)n,999.0
2840,C20156,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C18H29N3O15P2,589.3815
2841,C16418,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C17H14O6,314.2895
2842,C20672,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C18H28N6O15P2,630.3936
2843,C04341,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C5H9N2O2R,999.0
2844,C15537,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C28H40O8,504.6124
2845,C20436,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C18H22N2O2,298.3795
2846,C03524,0.0003559352197899982,0.00012885100458729157,0.000340603015591141,C21H41N5O8,491.5789
2847,C05581,0.0005339028296849973,0.00012883190752760015,8.801751671597689e-05,C9H10O3,166.1739
2848,C06715,0.0005339028296849973,0.00012881965779871986,2.0542856057813098e-05,C28H44N7O20P3S,923.6701
2849,C13482,0.0005339028296849973,0.00012878266697788956,2.0944876423329577e-07,C4H12NO4P,169.1161
2850,C01268,0.0005339028296849973,0.00012871097511817726,0.00012391168714722786,C9H15N4O9P,354.2106
2851,C05710,0.0005339028296849973,0.00012870778545877448,0.00032448187875927845,C2H4NO3R,999.0
2852,C16154,0.0003559352197899982,0.00012865056028395038,0.00034060301559114115,C15H23N3O16P2,563.3011
2853,C19804,0.0005339028296849973,0.00012862455572657585,5.316108630370758e-06,C13H21N3O8R2,999.0
2854,C05817,0.0005339028296849973,0.00012861142132006726,0.00013201141370728438,C11H12O6,240.2094
2855,C17237,0.0005339028296849973,0.000128592000296472,0.0002670030187629197,C11H14N2O3S,254.3055
2856,C17262,0.0005339028296849973,0.000128592000296472,0.0002670030187629204,C4H7N2O3SR,999.0
2857,C17242,0.0005339028296849973,0.000128592000296472,0.0002670030187629197,C8H16N2O3S2,252.3542
2858,C17238,0.0005339028296849973,0.000128592000296472,0.0002670030187629197,C11H14N2O4S,270.3049
2859,C16518,0.0005339028296849973,0.000128592000296472,0.00026700301876291974,C13H15N3O3S,293.3415
2860,C07026,0.0005339028296849973,0.00012858609473407159,1.7515041571187076e-05,C10H15N6O6P,346.2365
2861,C02611,0.0003559352197899982,0.00012841252418754613,0.0010214289094792365,C33H44N7O19P3S,967.7242
2862,C19757,0.0003559352197899982,0.0001283935385065681,0.0006810793187508865,C8H14O2,142.1956
2863,C20559,0.0005339028296849973,0.0001283710348261209,2.8438755781129325e-05,C11H16NO7P,305.221
2864,C05718,0.0005339028296849973,0.0001283337509136957,1.57012319717388e-05,C2H2NO3R,999.0
2865,C04590,0.0005339028296849973,0.00012830518373674665,5.248150258524382e-05,C23H41O6P,444.5418
2866,C14146,0.0003559352197899982,0.00012825816260639581,8.764276504856367e-07,C40H58,538.8885
2867,C05422,0.0003559352197899982,0.00012824639635328585,0.0003347640096810437,C6H6O6,174.1082
2868,C01142,0.0005339028296849973,0.00012823460582706938,3.4967223594009056e-06,C6H14N2O2,146.1876
2869,C04896,0.0005339028296849973,0.00012822738065338768,5.661617049275857e-05,C15H25N5O15P2,577.331
2870,C12637,0.0005339028296849973,0.0001281175249923414,3.0729533988804575e-06,C26H28O16,596.4909
2871,C09820,0.0005339028296849973,0.0001280204725321038,6.674807522578513e-06,C32H44N7O20P3S,971.7129
2872,C05535,0.0005339028296849973,0.00012793498568257496,1.2119935984868252e-05,C6H10NO3SR,999.0
2873,C04384,0.0003559352197899982,0.00012792655305168707,1.8303534045790877e-05,C6H12NO5(C12H19NO19S3)n,999.0
2874,C04484,0.0005339028296849973,0.0001278845716294599,4.977988376252327e-08,C7H6O6,186.1189
2875,C00664,0.0005339028296849973,0.0001278544436599778,6.696375406362392e-07,C20H24N8O6,472.4546
2876,C02937,0.0005339028296849973,0.00012783157378269807,0.00010255968922944491,C10H10N2O,174.1992
2877,C15606,0.0005339028296849973,0.0001278022803389619,1.946351040064311e-05,C6H10O3S,162.2068
2878,C21252,0.0005339028296849973,0.00012768615610094772,0.00017438913595033205,C18H34N4O11,482.4828
2879,C18156,0.0003559352197899982,0.00012767186119548351,1.9006864709327069e-07,C35H34MgN4O6,630.9727
2880,C03956,0.0003559352197899982,0.0001275736929214405,0.00034060301559114104,C19H35NO3R(C6H10O5)n,999.0
2881,C19802,0.0005339028296849973,0.00012752722745301633,1.2450427971171371e-05,C12H19N3O8R2,999.0
2882,C16506,0.0005339028296849973,0.00012747046887921033,3.695779249035819e-08,C15H26O4,270.3645
2883,C14860,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C2H4Cl2O2,130.958
2884,C16015,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C14H14O2,214.2598
2885,C07201,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C46H58N4O9,810.9741
2886,C03748,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C21H30O3,330.4611
2887,C14118,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C36H48N7O20P3S,1023.7875
2888,C06390,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C21H32O3,332.477
2889,C02037,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C4H8N2O3,132.1179
2890,C21471,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C45H70N7O19P3S,1138.0591
2891,C21469,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C45H70N7O20P3S,1154.0585
2892,C06604,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C10H14NO5PS,291.2606
2893,C01485,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,HClO3,84.4591
2894,C21155,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C8H7NO3,165.1461
2895,C04785,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C18H30O4,310.4284
2896,C07722,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C13H10O3,214.2167
2897,C11940,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C10H14O2,166.217
2898,C18356,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C16H16O6,304.2946
2899,C14827,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C18H32O4,312.4443
2900,C16321,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C18H30O4,310.4284
2901,C19945,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C29H44N7O20P3S,935.6808
2902,C06314,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H32O5,352.4651
2903,C14814,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H34O5,354.481
2904,C14782,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H34O5,354.481
2905,C21768,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C30H38O2,430.6215
2906,C05697,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,H2SeO4,144.9735
2907,C04251,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C26H34O9,490.5428
2908,C19786,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C19H36N8O9,520.5373
2909,C01593,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C26H34O10,506.5422
2910,C11142,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C2H6O2S,94.1328
2911,C03356,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C4H9O8P,216.0832
2912,C04773,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C8H9NO4,183.1614
2913,C15568,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C24H36O5,404.5396
2914,C20650,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C31H28MgN4O6(R1)(R2),999.0
2915,C15905,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C41H60O3,600.9133
2916,C03474,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C9H6N2O3,190.1555
2917,C20324,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C10H16O3,184.2322
2918,C18076,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H26N10O15P2,708.426
2919,C02549,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H22O7,374.3845
2920,C21167,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C8H8O3,152.1473
2921,C04843,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H34O5,354.481
2922,C05229,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C20H22O5,342.3857
2923,C01478,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,H3AsO4,141.943
2924,C00804,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C3H2O2,70.0468
2925,C16691,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C10H16N5O8P(C5H8O5PR)n(C5H8O5PR)n,999.0
2926,C03954,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C15H13NO2,239.2692
2927,C21473,0.0003559352197899982,0.00012746326509908618,0.00034060301559114115,C14H16N2O5,292.2872
2928,C05608,0.0005339028296849973,0.00012744809480933167,2.997882397511645e-06,C9H8O2,148.1586
2929,C15667,0.0005339028296849973,0.00012743677244260167,3.9720843988202235e-05,C9H14N3O9P,339.1959
2930,C04205,0.0003559352197899982,0.0001274254383776866,0.00034060301559114104,C9H7Cl2NO3,248.0628
2931,C00401,0.0003559352197899982,0.0001273620795248388,3.1678107848878445e-08,(C14H21NO11)n,999.0
2932,C21505,0.0005339028296849973,0.00012734642601921702,7.209431924158623e-05,C7H5O2SR,999.0
2933,C19677,0.0003559352197899982,0.00012734590873377931,1.2671243139551378e-07,C15H22O,218.3346
2934,C21291,0.0003559352197899982,0.00012734590873377931,1.2671243139551378e-07,C4H8O2,88.1051
2935,C17222,0.0005339028296849973,0.0001273156028035063,0.0003343868736384715,C10H18O5S,250.3119
2936,C17226,0.0005339028296849973,0.0001273156028035063,0.00033438687363847145,C11H20O5S,264.3385
