Reactant_pair	CAR	KEGG_reactions	RPAIR_main
C00398_C00525	0.72	R00685	FALSE
C00416_C19776	0.72	R09644	TRUE
C00437_C15532	0.72	R07245	TRUE
C00479_C00583	0.72	R02376	TRUE
C00509_C18023	0.72	R08951	TRUE
C00530_C06603	0.72	R05246	TRUE
C00565_C01104	0.72	R05623	TRUE
C00596_C00682	0.72	R02604	TRUE
C00613_C21101	0.72	R11090	FALSE
C00645_C08349	0.72	R01200,R01204	FALSE
C00663_C01231	0.72	R00949,R00960	FALSE
C00665_C03267	0.72	R02730	TRUE
C00682_C01785	0.72	R00816	FALSE
C00722_C01372	0.72	R02823	TRUE
C00804_C05985	0.72	R02940	TRUE
C01059_C18232	0.72	R09125	TRUE
C01177_C01220	0.72	R03393	FALSE
C01177_C04062	0.72	R03330	TRUE
C01177_C04063	0.72	R04372	FALSE
C01187_C04478	0.72	R03350	TRUE
C01263_C15509	0.72	R07271	TRUE
C01263_C15510	0.72	R07272	TRUE
C01478_C06697	0.72	R05751,R05747,R05752	FALSE
C01596_C18232	0.72	R09126	TRUE
C01659_C01998	0.72	R05379	TRUE
C01785_C02480	0.72	R00817	FALSE
C01875_C02367	0.72	R03747	TRUE
C01987_C03824	0.72	R05405	TRUE
C02389_C06603	0.72	R05246	FALSE
C03063_C04052	0.72	R04133,R04380	TRUE
C04052_C05600	0.72	R04380	TRUE
C04145_C04146	0.72	R07267,R08752	FALSE
C04884_C06134	0.72	R04632	TRUE
C05217_C05218	0.72	R04722	TRUE
C05684_C05697	0.72	R07229	TRUE
C06108_C15488	0.72	R07156,R09643	TRUE
C06142_C21390	0.72	R11448	FALSE
C06561_C16416	0.72	R08003	TRUE
C06672_C18338	0.72	R09278	TRUE
C06727_C07111	0.72	R05440	TRUE
C06754_C06755	0.72	R05286	TRUE
C06790_C06791	0.72	R05500,R05501	TRUE
C07083_C07084	0.72	R05417	TRUE
C07084_C19506	0.72	R05417	FALSE
C07092_C07093	0.72	R05429	TRUE
C07295_C07308	0.72	R05756	TRUE
C11142_C11143	0.72	R09498	TRUE
C12667_C12668	0.72	R06813	TRUE
C14039_C14857	0.72	R07089	TRUE
C15561_C15562	0.72	R07303	TRUE
C16312_C16314	0.72	R07912	TRUE
C16312_C16351	0.72	R07883	TRUE
C16396_C16420	0.72	R08036	TRUE
C16588_C16597	0.72	R08214	TRUE
C17219_C17220	0.72	R08629	TRUE
C17259_C17260	0.72	R08688	TRUE
C17699_C21249	0.72	R11255	FALSE
C19887_C19888	0.72	R09777	TRUE
C20854_C21130	0.72	R11126	FALSE
C21205_C21206	0.72	R11245	FALSE
C21385_C21671	0.72	R11796	FALSE
C00083_C01209	0.717	R01626	TRUE
C00090_C00292	0.717	R07700	TRUE
C00232_C15987	0.717	R10101	TRUE
C00383_C01209	0.717	R08944,R09482	TRUE
C00024_C05261	0.716	R03858	TRUE
C08537_C08542	0.716	R08819,R08823	TRUE
C06509_C06510	0.715	R05222	TRUE
C08639_C12096	0.715	R06545	TRUE
C08639_C16350	0.715	R07882	TRUE
C12095_C12096	0.715	R06547	TRUE
C12634_C12635	0.715	R06805	TRUE
C12640_C16297	0.715	R07875	TRUE
C20138_C20139	0.715	R09857	TRUE
C04216_C21718	0.714	R11855	FALSE
C11700_C11899	0.713	R06310	TRUE
C04903_C15656	0.712	R07397	TRUE
C15658_C19703	0.711	R09591	FALSE
C04491_C04787	0.71	R06819	FALSE
C08725_C16349	0.71	R07880	TRUE
C11900_C16523	0.71	R08172	TRUE
C16270_C16271	0.71	R07843	TRUE
C20467_C20474	0.71	R10265	TRUE
C20491_C20494	0.71	R10295	TRUE
C16698_C19769	0.709	R09640	FALSE
C20949_C20950	0.709	R10931	TRUE
C02166_C05951	0.708	R09875	TRUE
C05761_C05762	0.708	R04968,R05075,R08159	TRUE
C06037_C06041	0.708	R05081	FALSE
C06365_C20897	0.708	R10849	TRUE
C00341_C01048	0.706	R11551	FALSE
C00357_C00645	0.706	R01201,R02705,R02706	FALSE
C00625_C00686	0.706	R02650	TRUE
C00645_C04256	0.706	R08962,R08967,R08968	FALSE
C00864_C03492	0.706	R03018	TRUE
C01294_C04280	0.706	R03496	TRUE
C01298_C11351	0.706	R08844	TRUE
C04900_C12632	0.706	R06828,R08127	TRUE
C07576_C08312	0.706	R08480	TRUE
C20830_C20831	0.706	R10970	TRUE
C12644_C12645	0.705	R06803	TRUE
C15859_C15861	0.705	R07546	TRUE
C15911_C15914	0.705	R07544	TRUE
C20490_C20493	0.705	R10294	TRUE
C21608_C21609	0.705	R11704	FALSE
C00068_C05381	0.704	R00621,R03316	TRUE
C21742_C21743	0.704	R11879	FALSE
C00010_C00406	0.703	R02193,R02194,R02195,R02385,R03727,R08806,R08808,R08810,R09106,R09255,R09257,R05744	TRUE
